Row_ID,Country,Currency,Brand,Brand_Type,Category,Segment,Season,Original_Price,Discount_Percent,Discounted_Price,Stock_Status,Online_Available,In_Store_Available,Data_Source,Collection_Date,Original_Price_USD,Discounted_Price_USD
718,Germany,EUR,Uniqlo,Competitor,Swimwear,Swimwear,Spring/Summer 2024,64.02,25,48.02,Out Of Stock,No,No,Mystery Shopping,2024-10-05,69.14,51.86
719,Germany,EUR,Uniqlo,Competitor,Swimwear,Swimwear,Fall/Winter 2024,74.99,0,74.99,Out Of Stock,No,No,Mystery Shopping,2024-10-05,80.99,80.99
720,Germany,EUR,Uniqlo,Competitor,Swimwear,Swimwear,Spring/Summer 2025,58.6,30,41.02,Out Of Stock,Yes,No,Website Scrape,2024-10-05,63.29,44.3
721,Germany,EUR,Gap,Competitor,T-Shirts,Tops,Spring/Summer 2024,32.43,5,30.81,Out Of Stock,No,No,Website Scrape,2025-01-20,35.02,33.27
722,Germany,EUR,Gap,Competitor,T-Shirts,Tops,Fall/Winter 2024,29.26,0,29.26,In Stock,Yes,Yes,Mystery Shopping,2024-07-22,31.6,31.6
723,Germany,EUR,Gap,Competitor,T-Shirts,Tops,Spring/Summer 2025,42.84,0,42.84,Low Stock,Yes,No,Website Scrape,2025-03-15,46.27,46.27
724,Germany,EUR,Gap,Competitor,Formal Shirts,Tops,Spring/Summer 2024,78.0,25,58.5,In Stock,Yes,Yes,Partner Data,2025-03-15,84.24,63.18
725,Germany,EUR,Gap,Competitor,Formal Shirts,Tops,Fall/Winter 2024,83.09,15,70.63,Low Stock,Yes,Yes,Mystery Shopping,2025-01-20,89.74,76.28
726,Germany,EUR,Gap,Competitor,Formal Shirts,Tops,Spring/Summer 2025,125.71,25,94.28,In Stock,Yes,Yes,Partner Data,2025-03-15,135.77,101.82
727,Germany,EUR,Gap,Competitor,Dresses,Dresses,Spring/Summer 2024,208.16,0,208.16,In Stock,Yes,No,Mystery Shopping,2025-03-15,224.81,224.81
728,Germany,EUR,Gap,Competitor,Dresses,Dresses,Fall/Winter 2024,99.58,20,79.66,Out Of Stock,Yes,Yes,Partner Data,2024-10-05,107.55,86.03
729,Germany,EUR,Gap,Competitor,Dresses,Dresses,Spring/Summer 2025,37.77,15,32.1,Out Of Stock,Yes,Yes,Website Scrape,2024-04-10,40.79,34.67
730,Germany,EUR,Gap,Competitor,Jeans,Bottoms,Spring/Summer 2024,123.97,10,111.57,In Stock,No,Yes,Partner Data,2024-04-10,133.89,120.5
731,Germany,EUR,Gap,Competitor,Jeans,Bottoms,Fall/Winter 2024,47.79,5,45.4,In Stock,Yes,Yes,Mystery Shopping,2024-10-05,51.61,49.03
732,Germany,EUR,Gap,Competitor,Jeans,Bottoms,Spring/Summer 2025,141.01,0,141.01,Out Of Stock,No,Yes,Website Scrape,2025-01-20,152.29,152.29
733,Germany,EUR,Gap,Competitor,Activewear,Activewear,Spring/Summer 2024,76.67,25,57.5,In Stock,Yes,Yes,Partner Data,2024-07-22,82.8,62.1
734,Germany,EUR,Gap,Competitor,Activewear,Activewear,Fall/Winter 2024,74.14,5,70.43,In Stock,Yes,Yes,Website Scrape,2025-03-15,80.07,76.06
735,Germany,EUR,Gap,Competitor,Activewear,Activewear,Spring/Summer 2025,49.3,0,49.3,Out Of Stock,Yes,Yes,Website Scrape,2024-01-15,53.24,53.24
736,Germany,EUR,Gap,Competitor,Jackets,Outerwear,Spring/Summer 2024,89.48,0,89.48,In Stock,Yes,Yes,Partner Data,2025-01-20,96.64,96.64
737,Germany,EUR,Gap,Competitor,Jackets,Outerwear,Fall/Winter 2024,152.92,10,137.63,In Stock,Yes,Yes,Website Scrape,2024-10-05,165.15,148.64
738,Germany,EUR,Gap,Competitor,Jackets,Outerwear,Spring/Summer 2025,291.46,25,218.59,In Stock,Yes,No,Mystery Shopping,2024-07-22,314.78,236.08
739,Germany,EUR,Gap,Competitor,Sneakers,Footwear,Spring/Summer 2024,160.13,5,152.12,Out Of Stock,Yes,Yes,Partner Data,2025-03-15,172.94,164.29
740,Germany,EUR,Gap,Competitor,Sneakers,Footwear,Fall/Winter 2024,259.87,0,259.87,Low Stock,Yes,Yes,Partner Data,2024-07-22,280.66,280.66
741,Germany,EUR,Gap,Competitor,Sneakers,Footwear,Spring/Summer 2025,101.75,15,86.49,In Stock,No,No,Partner Data,2025-03-15,109.89,93.41
742,Germany,EUR,Gap,Competitor,Handbags,Bags,Spring/Summer 2024,306.95,5,291.6,In Stock,Yes,Yes,Website Scrape,2024-01-15,331.51,314.93
743,Germany,EUR,Gap,Competitor,Handbags,Bags,Fall/Winter 2024,291.15,5,276.59,Out Of Stock,No,Yes,Website Scrape,2024-07-22,314.44,298.72
744,Germany,EUR,Gap,Competitor,Handbags,Bags,Spring/Summer 2025,237.14,5,225.28,In Stock,Yes,No,Mystery Shopping,2024-07-22,256.11,243.3
745,Germany,EUR,Gap,Competitor,Accessories,Accessories,Spring/Summer 2024,56.3,30,39.41,Out Of Stock,Yes,Yes,Website Scrape,2025-03-15,60.8,42.56
746,Germany,EUR,Gap,Competitor,Accessories,Accessories,Fall/Winter 2024,28.99,0,28.99,In Stock,Yes,Yes,Mystery Shopping,2025-03-15,31.31,31.31
747,Germany,EUR,Gap,Competitor,Accessories,Accessories,Spring/Summer 2025,38.16,0,38.16,In Stock,No,Yes,Partner Data,2024-10-05,41.21,41.21
748,Germany,EUR,Gap,Competitor,Swimwear,Swimwear,Spring/Summer 2024,80.6,15,68.51,Low Stock,No,No,Website Scrape,2025-01-20,87.05,73.99
749,Germany,EUR,Gap,Competitor,Swimwear,Swimwear,Fall/Winter 2024,39.49,15,33.57,Out Of Stock,Yes,Yes,Partner Data,2025-03-15,42.65,36.26
750,Germany,EUR,Gap,Competitor,Swimwear,Swimwear,Spring/Summer 2025,42.6,15,36.21,In Stock,Yes,Yes,Website Scrape,2024-07-22,46.01,39.11
751,Germany,EUR,Massimo Dutti,Competitor,T-Shirts,Tops,Spring/Summer 2024,79.11,0,79.11,Out Of Stock,No,Yes,Partner Data,2024-01-15,85.44,85.44
752,Germany,EUR,Massimo Dutti,Competitor,T-Shirts,Tops,Fall/Winter 2024,72.85,15,61.92,In Stock,Yes,Yes,Website Scrape,2024-10-05,78.68,66.87
753,Germany,EUR,Massimo Dutti,Competitor,T-Shirts,Tops,Spring/Summer 2025,70.88,10,63.79,In Stock,Yes,Yes,Website Scrape,2024-07-22,76.55,68.89
754,Germany,EUR,Massimo Dutti,Competitor,Formal Shirts,Tops,Spring/Summer 2024,168.27,0,168.27,Low Stock,Yes,Yes,Partner Data,2024-04-10,181.73,181.73
755,Germany,EUR,Massimo Dutti,Competitor,Formal Shirts,Tops,Fall/Winter 2024,72.59,30,50.81,In Stock,Yes,Yes,Website Scrape,2025-01-20,78.4,54.87
756,Germany,EUR,Massimo Dutti,Competitor,Formal Shirts,Tops,Spring/Summer 2025,141.22,0,141.22,Low Stock,No,No,Partner Data,2024-01-15,152.52,152.52
757,Germany,EUR,Massimo Dutti,Competitor,Dresses,Dresses,Spring/Summer 2024,49.34,0,49.34,In Stock,No,Yes,Website Scrape,2025-01-20,53.29,53.29
758,Germany,EUR,Massimo Dutti,Competitor,Dresses,Dresses,Fall/Winter 2024,269.77,0,269.77,Out Of Stock,Yes,No,Website Scrape,2024-07-22,291.35,291.35
759,Germany,EUR,Massimo Dutti,Competitor,Dresses,Dresses,Spring/Summer 2025,100.78,30,70.55,In Stock,No,No,Website Scrape,2024-07-22,108.84,76.19
760,Germany,EUR,Massimo Dutti,Competitor,Jeans,Bottoms,Spring/Summer 2024,78.47,0,78.47,Out Of Stock,Yes,Yes,Partner Data,2024-07-22,84.75,84.75
761,Germany,EUR,Massimo Dutti,Competitor,Jeans,Bottoms,Fall/Winter 2024,150.59,10,135.53,Out Of Stock,Yes,Yes,Website Scrape,2024-07-22,162.64,146.37
762,Germany,EUR,Massimo Dutti,Competitor,Jeans,Bottoms,Spring/Summer 2025,163.23,25,122.42,In Stock,Yes,Yes,Mystery Shopping,2025-03-15,176.29,132.21
763,Germany,EUR,Massimo Dutti,Competitor,Activewear,Activewear,Spring/Summer 2024,38.82,0,38.82,Low Stock,No,Yes,Partner Data,2025-01-20,41.93,41.93
764,Germany,EUR,Massimo Dutti,Competitor,Activewear,Activewear,Fall/Winter 2024,146.45,25,109.84,Out Of Stock,Yes,Yes,Mystery Shopping,2024-04-10,158.17,118.63
765,Germany,EUR,Massimo Dutti,Competitor,Activewear,Activewear,Spring/Summer 2025,124.33,30,87.03,In Stock,No,No,Website Scrape,2024-01-15,134.28,93.99
766,Germany,EUR,Massimo Dutti,Competitor,Jackets,Outerwear,Spring/Summer 2024,462.04,25,346.53,In Stock,No,Yes,Partner Data,2025-03-15,499.0,374.25
767,Germany,EUR,Massimo Dutti,Competitor,Jackets,Outerwear,Fall/Winter 2024,396.04,5,376.24,In Stock,Yes,No,Mystery Shopping,2024-07-22,427.72,406.34
768,Germany,EUR,Massimo Dutti,Competitor,Jackets,Outerwear,Spring/Summer 2025,259.92,15,220.93,In Stock,No,Yes,Website Scrape,2024-01-15,280.71,238.6
769,Germany,EUR,Massimo Dutti,Competitor,Sneakers,Footwear,Spring/Summer 2024,219.26,25,164.44,In Stock,Yes,Yes,Partner Data,2025-01-20,236.8,177.6
770,Germany,EUR,Massimo Dutti,Competitor,Sneakers,Footwear,Fall/Winter 2024,103.62,0,103.62,In Stock,Yes,Yes,Partner Data,2024-10-05,111.91,111.91
771,Germany,EUR,Massimo Dutti,Competitor,Sneakers,Footwear,Spring/Summer 2025,196.3,5,186.49,Out Of Stock,Yes,Yes,Mystery Shopping,2024-01-15,212.0,201.41
772,Germany,EUR,Massimo Dutti,Competitor,Handbags,Bags,Spring/Summer 2024,349.66,20,279.73,Low Stock,Yes,No,Partner Data,2024-04-10,377.63,302.11
773,Germany,EUR,Massimo Dutti,Competitor,Handbags,Bags,Fall/Winter 2024,227.91,25,170.93,In Stock,No,Yes,Partner Data,2024-01-15,246.14,184.6
774,Germany,EUR,Massimo Dutti,Competitor,Handbags,Bags,Spring/Summer 2025,647.3,20,517.84,In Stock,Yes,No,Partner Data,2024-10-05,699.08,559.27
775,Germany,EUR,Massimo Dutti,Competitor,Accessories,Accessories,Spring/Summer 2024,44.03,0,44.03,In Stock,Yes,Yes,Partner Data,2025-03-15,47.55,47.55
776,Germany,EUR,Massimo Dutti,Competitor,Accessories,Accessories,Fall/Winter 2024,90.17,0,90.17,Low Stock,Yes,Yes,Partner Data,2025-01-20,97.38,97.38
777,Germany,EUR,Massimo Dutti,Competitor,Accessories,Accessories,Spring/Summer 2025,52.85,15,44.92,In Stock,Yes,Yes,Partner Data,2024-07-22,57.08,48.51
778,Germany,EUR,Massimo Dutti,Competitor,Swimwear,Swimwear,Spring/Summer 2024,131.88,30,92.32,Low Stock,Yes,Yes,Website Scrape,2024-07-22,142.43,99.71
779,Germany,EUR,Massimo Dutti,Competitor,Swimwear,Swimwear,Fall/Winter 2024,127.07,0,127.07,Out Of Stock,Yes,Yes,Mystery Shopping,2024-01-15,137.24,137.24
780,Germany,EUR,Massimo Dutti,Competitor,Swimwear,Swimwear,Spring/Summer 2025,52.2,20,41.76,In Stock,No,Yes,Mystery Shopping,2024-10-05,56.38,45.1
781,Germany,EUR,Pull&Bear,Competitor,T-Shirts,Tops,Spring/Summer 2024,27.46,25,20.59,In Stock,Yes,No,Mystery Shopping,2024-07-22,29.66,22.24
782,Germany,EUR,Pull&Bear,Competitor,T-Shirts,Tops,Fall/Winter 2024,34.84,0,34.84,In Stock,Yes,Yes,Partner Data,2024-01-15,37.63,37.63
783,Germany,EUR,Pull&Bear,Competitor,T-Shirts,Tops,Spring/Summer 2025,15.25,20,12.2,In Stock,Yes,Yes,Partner Data,2024-10-05,16.47,13.18
784,Germany,EUR,Pull&Bear,Competitor,Formal Shirts,Tops,Spring/Summer 2024,94.64,20,75.71,Out Of Stock,Yes,Yes,Partner Data,2024-10-05,102.21,81.77
785,Germany,EUR,Pull&Bear,Competitor,Formal Shirts,Tops,Fall/Winter 2024,65.46,15,55.64,In Stock,Yes,Yes,Partner Data,2024-01-15,70.7,60.09
786,Germany,EUR,Pull&Bear,Competitor,Formal Shirts,Tops,Spring/Summer 2025,70.27,5,66.76,Out Of Stock,Yes,Yes,Partner Data,2025-01-20,75.89,72.1
787,Germany,EUR,Pull&Bear,Competitor,Dresses,Dresses,Spring/Summer 2024,81.58,25,61.19,In Stock,Yes,No,Mystery Shopping,2025-03-15,88.11,66.09
788,Germany,EUR,Pull&Bear,Competitor,Dresses,Dresses,Fall/Winter 2024,36.51,30,25.56,In Stock,No,No,Website Scrape,2025-01-20,39.43,27.6
789,Germany,EUR,Pull&Bear,Competitor,Dresses,Dresses,Spring/Summer 2025,148.34,25,111.25,In Stock,Yes,No,Website Scrape,2024-07-22,160.21,120.15
790,Germany,EUR,Pull&Bear,Competitor,Jeans,Bottoms,Spring/Summer 2024,74.7,25,56.03,Out Of Stock,No,No,Partner Data,2024-07-22,80.68,60.51
791,Germany,EUR,Pull&Bear,Competitor,Jeans,Bottoms,Fall/Winter 2024,70.74,10,63.67,In Stock,Yes,Yes,Partner Data,2025-01-20,76.4,68.76
792,Germany,EUR,Pull&Bear,Competitor,Jeans,Bottoms,Spring/Summer 2025,101.31,10,91.18,In Stock,No,No,Website Scrape,2025-01-20,109.41,98.47
793,Germany,EUR,Pull&Bear,Competitor,Activewear,Activewear,Spring/Summer 2024,21.44,0,21.44,In Stock,No,Yes,Website Scrape,2025-01-20,23.16,23.16
794,Germany,EUR,Pull&Bear,Competitor,Activewear,Activewear,Fall/Winter 2024,22.71,10,20.44,In Stock,Yes,Yes,Mystery Shopping,2024-01-15,24.53,22.08
795,Germany,EUR,Pull&Bear,Competitor,Activewear,Activewear,Spring/Summer 2025,65.92,0,65.92,Low Stock,Yes,Yes,Mystery Shopping,2025-03-15,71.19,71.19
796,Germany,EUR,Pull&Bear,Competitor,Jackets,Outerwear,Spring/Summer 2024,92.85,30,64.99,In Stock,Yes,Yes,Website Scrape,2025-01-20,100.28,70.19
797,Germany,EUR,Pull&Bear,Competitor,Jackets,Outerwear,Fall/Winter 2024,249.14,25,186.85,Low Stock,No,Yes,Partner Data,2024-10-05,269.07,201.8
798,Germany,EUR,Pull&Bear,Competitor,Jackets,Outerwear,Spring/Summer 2025,202.76,15,172.35,In Stock,Yes,Yes,Website Scrape,2024-04-10,218.98,186.14
799,Germany,EUR,Pull&Bear,Competitor,Sneakers,Footwear,Spring/Summer 2024,113.2,25,84.9,Out Of Stock,Yes,Yes,Partner Data,2025-03-15,122.26,91.69
800,Germany,EUR,Pull&Bear,Competitor,Sneakers,Footwear,Fall/Winter 2024,98.45,30,68.91,Low Stock,Yes,Yes,Mystery Shopping,2024-10-05,106.33,74.42
801,Germany,EUR,Pull&Bear,Competitor,Sneakers,Footwear,Spring/Summer 2025,157.05,0,157.05,In Stock,Yes,Yes,Partner Data,2025-03-15,169.61,169.61
802,Germany,EUR,Pull&Bear,Competitor,Handbags,Bags,Spring/Summer 2024,353.84,10,318.46,In Stock,Yes,No,Partner Data,2024-10-05,382.15,343.94
803,Germany,EUR,Pull&Bear,Competitor,Handbags,Bags,Fall/Winter 2024,222.41,5,211.29,Out Of Stock,Yes,No,Mystery Shopping,2025-03-15,240.2,228.19
804,Germany,EUR,Pull&Bear,Competitor,Handbags,Bags,Spring/Summer 2025,290.44,30,203.31,In Stock,Yes,Yes,Website Scrape,2024-10-05,313.68,219.57
805,Germany,EUR,Pull&Bear,Competitor,Accessories,Accessories,Spring/Summer 2024,11.05,25,8.29,In Stock,Yes,No,Mystery Shopping,2024-07-22,11.93,8.95
806,Germany,EUR,Pull&Bear,Competitor,Accessories,Accessories,Fall/Winter 2024,15.3,0,15.3,In Stock,Yes,No,Partner Data,2024-01-15,16.52,16.52
807,Germany,EUR,Pull&Bear,Competitor,Accessories,Accessories,Spring/Summer 2025,39.17,0,39.17,Low Stock,Yes,Yes,Partner Data,2024-04-10,42.3,42.3
808,Germany,EUR,Pull&Bear,Competitor,Swimwear,Swimwear,Spring/Summer 2024,27.43,0,27.43,Low Stock,Yes,Yes,Partner Data,2025-03-15,29.62,29.62
809,Germany,EUR,Pull&Bear,Competitor,Swimwear,Swimwear,Fall/Winter 2024,54.79,0,54.79,In Stock,Yes,Yes,Mystery Shopping,2024-10-05,59.17,59.17
810,Germany,EUR,Pull&Bear,Competitor,Swimwear,Swimwear,Spring/Summer 2025,30.46,10,27.41,In Stock,No,Yes,Mystery Shopping,2024-04-10,32.9,29.6
811,Germany,EUR,Cos,Competitor,T-Shirts,Tops,Spring/Summer 2024,48.16,25,36.12,In Stock,Yes,No,Mystery Shopping,2024-04-10,52.01,39.01
812,Germany,EUR,Cos,Competitor,T-Shirts,Tops,Fall/Winter 2024,47.98,25,35.98,In Stock,Yes,Yes,Website Scrape,2024-01-15,51.82,38.86
813,Germany,EUR,Cos,Competitor,T-Shirts,Tops,Spring/Summer 2025,46.51,25,34.88,In Stock,No,Yes,Partner Data,2025-03-15,50.23,37.67
814,Germany,EUR,Cos,Competitor,Formal Shirts,Tops,Spring/Summer 2024,33.65,20,26.92,In Stock,Yes,No,Mystery Shopping,2024-10-05,36.34,29.07
815,Germany,EUR,Cos,Competitor,Formal Shirts,Tops,Fall/Winter 2024,116.14,25,87.11,Low Stock,No,Yes,Partner Data,2024-01-15,125.43,94.08
816,Germany,EUR,Cos,Competitor,Formal Shirts,Tops,Spring/Summer 2025,105.58,25,79.19,In Stock,Yes,Yes,Partner Data,2024-07-22,114.03,85.53
817,Germany,EUR,Cos,Competitor,Dresses,Dresses,Spring/Summer 2024,143.82,0,143.82,In Stock,Yes,Yes,Mystery Shopping,2024-07-22,155.33,155.33
818,Germany,EUR,Cos,Competitor,Dresses,Dresses,Fall/Winter 2024,197.62,0,197.62,Low Stock,Yes,Yes,Partner Data,2024-10-05,213.43,213.43
819,Germany,EUR,Cos,Competitor,Dresses,Dresses,Spring/Summer 2025,270.35,15,229.8,Low Stock,Yes,No,Mystery Shopping,2025-03-15,291.98,248.18
820,Germany,EUR,Cos,Competitor,Jeans,Bottoms,Spring/Summer 2024,74.33,0,74.33,Out Of Stock,Yes,Yes,Mystery Shopping,2024-01-15,80.28,80.28
821,Germany,EUR,Cos,Competitor,Jeans,Bottoms,Fall/Winter 2024,179.46,25,134.59,Out Of Stock,No,Yes,Website Scrape,2024-07-22,193.82,145.36
822,Germany,EUR,Cos,Competitor,Jeans,Bottoms,Spring/Summer 2025,57.68,0,57.68,Low Stock,Yes,Yes,Partner Data,2025-03-15,62.29,62.29
823,Germany,EUR,Cos,Competitor,Activewear,Activewear,Spring/Summer 2024,91.38,30,63.97,In Stock,Yes,Yes,Website Scrape,2025-03-15,98.69,69.09
824,Germany,EUR,Cos,Competitor,Activewear,Activewear,Fall/Winter 2024,45.75,25,34.31,Out Of Stock,Yes,Yes,Partner Data,2025-03-15,49.41,37.05
825,Germany,EUR,Cos,Competitor,Activewear,Activewear,Spring/Summer 2025,42.39,0,42.39,In Stock,Yes,Yes,Partner Data,2024-04-10,45.78,45.78
826,Germany,EUR,Cos,Competitor,Jackets,Outerwear,Spring/Summer 2024,385.54,0,385.54,In Stock,No,No,Partner Data,2024-04-10,416.38,416.38
827,Germany,EUR,Cos,Competitor,Jackets,Outerwear,Fall/Winter 2024,92.61,15,78.72,Low Stock,Yes,Yes,Partner Data,2025-01-20,100.02,85.02
828,Germany,EUR,Cos,Competitor,Jackets,Outerwear,Spring/Summer 2025,282.67,5,268.54,In Stock,Yes,Yes,Website Scrape,2024-01-15,305.28,290.02
829,Germany,EUR,Cos,Competitor,Sneakers,Footwear,Spring/Summer 2024,142.41,0,142.41,In Stock,Yes,Yes,Website Scrape,2025-01-20,153.8,153.8
830,Germany,EUR,Cos,Competitor,Sneakers,Footwear,Fall/Winter 2024,67.69,20,54.15,In Stock,Yes,Yes,Website Scrape,2024-01-15,73.11,58.48
831,Germany,EUR,Cos,Competitor,Sneakers,Footwear,Spring/Summer 2025,63.3,10,56.97,Low Stock,No,No,Website Scrape,2024-04-10,68.36,61.53
832,Germany,EUR,Cos,Competitor,Handbags,Bags,Spring/Summer 2024,176.79,25,132.59,Low Stock,Yes,Yes,Partner Data,2025-03-15,190.93,143.2
833,Germany,EUR,Cos,Competitor,Handbags,Bags,Fall/Winter 2024,112.94,25,84.7,Out Of Stock,Yes,No,Mystery Shopping,2024-07-22,121.98,91.48
834,Germany,EUR,Cos,Competitor,Handbags,Bags,Spring/Summer 2025,350.94,5,333.39,In Stock,Yes,No,Mystery Shopping,2025-01-20,379.02,360.06
835,Germany,EUR,Cos,Competitor,Accessories,Accessories,Spring/Summer 2024,53.16,5,50.5,In Stock,Yes,Yes,Website Scrape,2024-04-10,57.41,54.54
836,Germany,EUR,Cos,Competitor,Accessories,Accessories,Fall/Winter 2024,71.11,25,53.33,Low Stock,Yes,Yes,Partner Data,2024-01-15,76.8,57.6
837,Germany,EUR,Cos,Competitor,Accessories,Accessories,Spring/Summer 2025,15.93,5,15.13,Low Stock,Yes,Yes,Partner Data,2024-10-05,17.2,16.34
838,Germany,EUR,Cos,Competitor,Swimwear,Swimwear,Spring/Summer 2024,28.16,30,19.71,In Stock,Yes,Yes,Mystery Shopping,2025-01-20,30.41,21.29
839,Germany,EUR,Cos,Competitor,Swimwear,Swimwear,Fall/Winter 2024,35.68,25,26.76,Out Of Stock,Yes,Yes,Website Scrape,2025-03-15,38.53,28.9
840,Germany,EUR,Cos,Competitor,Swimwear,Swimwear,Spring/Summer 2025,85.38,0,85.38,In Stock,Yes,Yes,Website Scrape,2025-03-15,92.21,92.21
841,Germany,EUR,Reserved,Competitor,T-Shirts,Tops,Spring/Summer 2024,25.43,5,24.16,In Stock,No,No,Mystery Shopping,2024-01-15,27.46,26.09
842,Germany,EUR,Reserved,Competitor,T-Shirts,Tops,Fall/Winter 2024,41.49,25,31.12,In Stock,No,Yes,Website Scrape,2024-10-05,44.81,33.61
843,Germany,EUR,Reserved,Competitor,T-Shirts,Tops,Spring/Summer 2025,37.51,10,33.76,In Stock,Yes,Yes,Website Scrape,2025-03-15,40.51,36.46
844,Germany,EUR,Reserved,Competitor,Formal Shirts,Tops,Spring/Summer 2024,75.07,0,75.07,Low Stock,No,Yes,Website Scrape,2024-07-22,81.08,81.08
845,Germany,EUR,Reserved,Competitor,Formal Shirts,Tops,Fall/Winter 2024,43.15,0,43.15,Out Of Stock,Yes,No,Partner Data,2024-04-10,46.6,46.6
846,Germany,EUR,Reserved,Competitor,Formal Shirts,Tops,Spring/Summer 2025,32.67,25,24.5,In Stock,No,Yes,Mystery Shopping,2024-01-15,35.28,26.46
847,Germany,EUR,Reserved,Competitor,Dresses,Dresses,Spring/Summer 2024,153.49,5,145.82,In Stock,Yes,Yes,Partner Data,2024-04-10,165.77,157.49
848,Germany,EUR,Reserved,Competitor,Dresses,Dresses,Fall/Winter 2024,178.76,0,178.76,Out Of Stock,Yes,Yes,Website Scrape,2024-01-15,193.06,193.06
849,Germany,EUR,Reserved,Competitor,Dresses,Dresses,Spring/Summer 2025,198.36,30,138.85,In Stock,No,No,Mystery Shopping,2024-10-05,214.23,149.96
850,Germany,EUR,Reserved,Competitor,Jeans,Bottoms,Spring/Summer 2024,122.17,0,122.17,Low Stock,No,Yes,Website Scrape,2025-01-20,131.94,131.94
851,Germany,EUR,Reserved,Competitor,Jeans,Bottoms,Fall/Winter 2024,115.8,20,92.64,In Stock,Yes,Yes,Mystery Shopping,2024-04-10,125.06,100.05
852,Germany,EUR,Reserved,Competitor,Jeans,Bottoms,Spring/Summer 2025,97.9,25,73.43,In Stock,Yes,No,Mystery Shopping,2025-01-20,105.73,79.3
853,Germany,EUR,Reserved,Competitor,Activewear,Activewear,Spring/Summer 2024,71.42,25,53.56,Low Stock,Yes,No,Mystery Shopping,2024-04-10,77.13,57.84
854,Germany,EUR,Reserved,Competitor,Activewear,Activewear,Fall/Winter 2024,77.14,25,57.86,In Stock,Yes,Yes,Partner Data,2024-07-22,83.31,62.49
855,Germany,EUR,Reserved,Competitor,Activewear,Activewear,Spring/Summer 2025,57.73,10,51.96,Out Of Stock,Yes,No,Website Scrape,2025-01-20,62.35,56.12
856,Germany,EUR,Reserved,Competitor,Jackets,Outerwear,Spring/Summer 2024,287.45,0,287.45,Out Of Stock,Yes,Yes,Website Scrape,2024-10-05,310.45,310.45
857,Germany,EUR,Reserved,Competitor,Jackets,Outerwear,Fall/Winter 2024,145.7,15,123.84,In Stock,Yes,No,Partner Data,2025-03-15,157.36,133.75
858,Germany,EUR,Reserved,Competitor,Jackets,Outerwear,Spring/Summer 2025,66.02,5,62.72,In Stock,Yes,Yes,Partner Data,2024-01-15,71.3,67.74
859,Germany,EUR,Reserved,Competitor,Sneakers,Footwear,Spring/Summer 2024,169.76,5,161.27,In Stock,Yes,Yes,Mystery Shopping,2025-01-20,183.34,174.17
860,Germany,EUR,Reserved,Competitor,Sneakers,Footwear,Fall/Winter 2024,168.08,0,168.08,In Stock,Yes,Yes,Mystery Shopping,2025-01-20,181.53,181.53
861,Germany,EUR,Reserved,Competitor,Sneakers,Footwear,Spring/Summer 2025,136.57,30,95.6,Out Of Stock,Yes,Yes,Partner Data,2024-07-22,147.5,103.25
862,Germany,EUR,Reserved,Competitor,Handbags,Bags,Spring/Summer 2024,404.7,0,404.7,In Stock,No,Yes,Website Scrape,2024-10-05,437.08,437.08
863,Germany,EUR,Reserved,Competitor,Handbags,Bags,Fall/Winter 2024,418.22,0,418.22,In Stock,Yes,Yes,Website Scrape,2025-03-15,451.68,451.68
864,Germany,EUR,Reserved,Competitor,Handbags,Bags,Spring/Summer 2025,118.32,5,112.4,Out Of Stock,Yes,Yes,Mystery Shopping,2025-03-15,127.79,121.39
865,Germany,EUR,Reserved,Competitor,Accessories,Accessories,Spring/Summer 2024,36.04,15,30.63,Low Stock,No,No,Partner Data,2024-01-15,38.92,33.08
866,Germany,EUR,Reserved,Competitor,Accessories,Accessories,Fall/Winter 2024,22.71,5,21.57,Out Of Stock,Yes,Yes,Partner Data,2024-07-22,24.53,23.3
867,Germany,EUR,Reserved,Competitor,Accessories,Accessories,Spring/Summer 2025,44.92,25,33.69,Out Of Stock,No,Yes,Mystery Shopping,2025-01-20,48.51,36.39
868,Germany,EUR,Reserved,Competitor,Swimwear,Swimwear,Spring/Summer 2024,24.56,0,24.56,In Stock,Yes,Yes,Mystery Shopping,2024-07-22,26.52,26.52
869,Germany,EUR,Reserved,Competitor,Swimwear,Swimwear,Fall/Winter 2024,60.85,15,51.72,In Stock,No,Yes,Partner Data,2024-04-10,65.72,55.86
870,Germany,EUR,Reserved,Competitor,Swimwear,Swimwear,Spring/Summer 2025,58.82,0,58.82,In Stock,Yes,Yes,Website Scrape,2024-01-15,63.53,63.53
871,Germany,EUR,Styleco,Own Brand,T-Shirts,Tops,Spring/Summer 2024,58.75,25,44.06,In Stock,Yes,Yes,Website Scrape,2025-01-20,63.45,47.58
872,Germany,EUR,Styleco,Own Brand,T-Shirts,Tops,Fall/Winter 2024,46.48,15,39.51,In Stock,Yes,Yes,Partner Data,2024-04-10,50.2,42.67
873,Germany,EUR,Styleco,Own Brand,T-Shirts,Tops,Spring/Summer 2025,36.66,0,36.66,Low Stock,No,Yes,Mystery Shopping,2024-07-22,39.59,39.59
874,Germany,EUR,Styleco,Own Brand,Formal Shirts,Tops,Spring/Summer 2024,49.82,30,34.87,Out Of Stock,Yes,No,Partner Data,2024-07-22,53.81,37.66
875,Germany,EUR,Styleco,Own Brand,Formal Shirts,Tops,Fall/Winter 2024,83.05,0,83.05,Out Of Stock,No,Yes,Partner Data,2024-01-15,89.69,89.69
